inner_x,inner_y,outer_x,outer_y
4.454297102826666688e+00,5.559792090453333557e+00,4.536716235575465106e+00,6.423442802414931485e+00
4.454166373541665891e+00,5.559824692916667033e+00,4.536365881091662722e+00,6.423530177016664844e+00
4.454035573106666313e+00,5.559857176080000407e+00,4.536015335925863923e+00,6.423617231894398927e+00
4.453904701611666184e+00,5.559889540323333712e+00,4.535664600319263329e+00,6.423703968066531544e+00
4.453773759146666400e+00,5.559921786026666979e+00,4.535313674513064441e+00,6.423790386551464948e+00
4.453642745801666081e+00,5.559953913570000239e+00,4.534962558748463657e+00,6.423876488367597837e+00
4.453511661666666122e+00,5.559985923333333524e+00,4.534611253266663589e+00,6.423962274533331573e+00
4.453380506831666530e+00,5.560017815696666865e+00,4.534259758308864185e+00,6.424047746067064857e+00
4.453249281386666425e+00,5.560049591040000294e+00,4.533908074116264508e+00,6.424132903987198162e+00
4.453117985421666702e+00,5.560081249743333842e+00,4.533556200930065394e+00,6.424217749312131964e+00
4.452986619026666482e+00,5.560112792186666653e+00,4.533204138991464127e+00,6.424302283060264074e+00
4.452855182291666658e+00,5.560144218750000533e+00,4.532851888541665097e+00,6.424386506249998519e+00
4.452723675306666351e+00,5.560175529813333739e+00,4.532499449821863813e+00,6.424470419899732221e+00
4.452592098161666456e+00,5.560206725756667190e+00,4.532146823073264663e+00,6.424554025027865656e+00
4.452460450946666093e+00,5.560237806960000029e+00,4.531794008537063156e+00,6.424637322652797522e+00
4.452328733751666157e+00,5.560268773803333175e+00,4.531441006454463682e+00,6.424720313792930071e+00
4.452196946666666655e+00,5.560299626666666661e+00,4.531087817066664414e+00,6.424802999466663778e+00
4.452065089781665819e+00,5.560330365930000518e+00,4.530734440614862635e+00,6.424885380692399117e+00
4.451933163186666320e+00,5.560360991973333888e+00,4.530380877340263623e+00,6.424967458488532124e+00
4.451801166971666390e+00,5.560391505176666804e+00,4.530027127484063776e+00,6.425049233873464161e+00
4.451669101226666037e+00,5.560421905920000185e+00,4.529673191287463041e+00,6.425130707865598367e+00
4.451536966041666155e+00,5.560452194583333174e+00,4.529319068991663144e+00,6.425211881483329890e+00
4.451404761506665864e+00,5.560482371546666691e+00,4.528964760837863146e+00,6.425292755745063644e+00
4.451272487711666059e+00,5.560512437189999879e+00,4.528610267067262996e+00,6.425373331669197441e+00
4.451140144746665861e+00,5.560542391893333658e+00,4.528255587921062641e+00,6.425453610274131755e+00
4.451007732701666164e+00,5.560572236036667171e+00,4.527900723640463809e+00,6.425533592578265285e+00
4.450875251666666088e+00,5.560601970000000449e+00,4.527545674466663783e+00,6.425613279599998506e+00
4.450742701731666529e+00,5.560631594163333524e+00,4.527190440640864288e+00,6.425692672357731006e+00
4.450610082986666605e+00,5.560661108906666428e+00,4.526835022404264386e+00,6.425771771869863258e+00
4.450477395521666324e+00,5.560690514610000079e+00,4.526479419998064024e+00,6.425850579154797515e+00
4.450344639426666582e+00,5.560719811653333622e+00,4.526123633663464929e+00,6.425929095230931587e+00
4.450211814791666498e+00,5.560749000416667087e+00,4.525767663641664384e+00,6.426007321116665061e+00
4.450078921706666080e+00,5.560778081280000507e+00,4.525411510173863228e+00,6.426085257830399300e+00
4.449945960261666222e+00,5.560807054623333912e+00,4.525055173501264072e+00,6.426162906390532115e+00
4.449812930546666045e+00,5.560835920826666445e+00,4.524698653865063314e+00,6.426240267815463980e+00
4.449679832651666445e+00,5.560864680269999916e+00,4.524341951506464454e+00,6.426317343123597148e+00
4.449546666666666539e+00,5.560893333333333466e+00,4.523985066666664778e+00,6.426394133333331204e+00
4.449413432681666336e+00,5.560921880396667127e+00,4.523627999586864235e+00,6.426470639463065737e+00
4.449280130786665843e+00,5.560950321840000043e+00,4.523270750508262772e+00,6.426546862531197668e+00
4.449146761071665956e+00,5.560978658043333134e+00,4.522913319672063004e+00,6.426622803556130137e+00
4.449013323626666683e+00,5.561006889386667318e+00,4.522555707319464879e+00,6.426698463556265395e+00
4.448879818541666253e+00,5.561035016249999963e+00,4.522197913691663906e+00,6.426773843549996812e+00
4.448746245906666452e+00,5.561063039013333764e+00,4.521839939029864475e+00,6.426848944555731968e+00
4.448612605811666398e+00,5.561090958056666977e+00,4.521481783575263869e+00,6.426923767591865122e+00
4.448478898346666099e+00,5.561118773760000522e+00,4.521123447569063813e+00,6.426998313676798524e+00
4.448345123601666451e+00,5.561146486503333541e+00,4.520764931252464258e+00,6.427072583828930874e+00
4.448211281666666572e+00,5.561174096666666955e+00,4.520406234866664263e+00,6.427146579066665311e+00
4.448077372631666471e+00,5.561201604629999906e+00,4.520047358652864666e+00,6.427220300408396980e+00
4.447943396586666154e+00,5.561229010773333314e+00,4.519688302852263639e+00,6.427293748872530799e+00
4.447809353621666517e+00,5.561256315476667211e+00,4.519329067706064684e+00,6.427366925477465465e+00
4.447675243826666680e+00,5.561283519119999852e+00,4.518969653455465085e+00,6.427439831241597012e+00
4.447541067291666650e+00,5.561310622083333932e+00,4.518610060341664791e+00,6.427512467183332134e+00
4.447406824106666434e+00,5.561337624746666819e+00,4.518250288605864640e+00,6.427584834321064200e+00
4.447272514361666040e+00,5.561364527490000320e+00,4.517890338489262803e+00,6.427656933673198125e+00
4.447138138146666364e+00,5.561391330693333579e+00,4.517530210233063670e+00,6.427728766258131721e+00
4.447003695551666524e+00,5.561418034736666627e+00,4.517169904078464526e+00,6.427800333094263685e+00
4.446869186666666529e+00,5.561444640000000383e+00,4.516809420266664432e+00,6.427871635199998934e+00
4.446734611581666385e+00,5.561471146863333104e+00,4.516448759038864225e+00,6.427942673593729950e+00
4.446599970386666101e+00,5.561497555706666596e+00,4.516087920636262965e+00,6.428013449293864312e+00
4.446465263171666571e+00,5.561523866910000002e+00,4.515726905300065042e+00,6.428083963318797167e+00
4.446330490026666027e+00,5.561550080853333355e+00,4.515365713271463299e+00,6.428154216686930766e+00
4.446195651041666252e+00,5.561576197916666686e+00,4.515004344791663904e+00,6.428224210416663809e+00
4.446060746306666367e+00,5.561602218480000026e+00,4.514642800101864140e+00,6.428293945526397657e+00
4.445925775911666378e+00,5.561628142923333407e+00,4.514281079443263955e+00,6.428363423034531010e+00
4.445790739946666292e+00,5.561653971626666859e+00,4.513919183057064188e+00,6.428432643959464343e+00
4.445655638501666118e+00,5.561679704970000415e+00,4.513557111184463011e+00,6.428501609319598131e+00
4.445520471666665863e+00,5.561705343333333218e+00,4.513194864066663037e+00,6.428570320133330185e+00
4.445385239531666421e+00,5.561730887096667075e+00,4.512832441944864215e+00,6.428638777419065420e+00
4.445249942186666026e+00,5.561756336640000242e+00,4.512469845060262941e+00,6.428706982195198094e+00
4.445114579721666459e+00,5.561781692343333638e+00,4.512107073654064493e+00,6.428774935480131347e+00
4.444979152226665953e+00,5.561806954586667295e+00,4.511744127967462603e+00,6.428842638292265654e+00
4.444843659791666290e+00,5.561832123750000356e+00,4.511381008241663437e+00,6.428910091649997938e+00
4.444708102506666592e+00,5.561857200213333741e+00,4.511017714717864280e+00,6.428977296571732225e+00
4.444572480461665975e+00,5.561882184356666592e+00,4.510654247637263303e+00,6.429044254075863662e+00
4.444436793746666226e+00,5.561907076559999830e+00,4.510290607241064009e+00,6.429110965180797166e+00
4.444301042451666461e+00,5.561931877203333485e+00,4.509926793770464570e+00,6.429177430904931434e+00
4.444165226666666690e+00,5.561956586666666702e+00,4.509562807466664935e+00,6.429243652266664277e+00
4.444029346481666032e+00,5.561981205330000400e+00,4.509198648570863277e+00,6.429309630284398835e+00
4.443893401986666269e+00,5.562005733573333721e+00,4.508834317324263985e+00,6.429375365976532031e+00
4.443757393271666523e+00,5.562030171776666698e+00,4.508469813968064344e+00,6.429440860361464338e+00
4.443621320426665910e+00,5.562054520320000250e+00,4.508105138743462525e+00,6.429506114457598009e+00
4.443485183541666217e+00,5.562078779583333521e+00,4.507740291891663809e+00,6.429571129283331743e+00
4.443348982706666561e+00,5.562102949946666541e+00,4.507375273653864589e+00,6.429635905857063349e+00
4.443212718011666063e+00,5.562127031790000231e+00,4.507010084271263040e+00,6.429700445197197745e+00
4.443076389546666505e+00,5.562151025493333734e+00,4.506644723985064438e+00,6.429764748322131851e+00
4.442939997401666119e+00,5.562174931436667080e+00,4.506279193036463404e+00,6.429828816250265255e+00
4.442803541666666689e+00,5.562198750000000302e+00,4.505913491666665216e+00,6.429892649999998433e+00
4.442667022431666446e+00,5.562222481563333432e+00,4.505547620116864493e+00,6.429956250589730971e+00
4.442530439786666285e+00,5.562246126506666499e+00,4.505181578628263850e+00,6.430019619037863343e+00
4.442393793821666215e+00,5.562269685210000425e+00,4.504815367442064122e+00,6.430082756362798690e+00
4.442257084626666241e+00,5.562293158053333464e+00,4.504448986799463484e+00,6.430145663582931270e+00
4.442120312291666373e+00,5.562316545416666536e+00,4.504082436941664547e+00,6.430208341716664222e+00
4.441983476906666617e+00,5.562339847680000560e+00,4.503715718109864596e+00,6.430270791782398909e+00
4.441846578561666092e+00,5.562363065223333791e+00,4.503348830545263581e+00,6.430333014798532254e+00
4.441709617346666583e+00,5.562386198426667150e+00,4.502981774489065003e+00,6.430395011783465620e+00
4.441572593351666320e+00,5.562409247669999779e+00,4.502614550182464370e+00,6.430456783755596817e+00
4.441435506666666200e+00,5.562432213333333486e+00,4.502247157866663407e+00,6.430518331733331650e+00
4.441298357381666229e+00,5.562455095796666527e+00,4.501879597782863840e+00,6.430579656735063487e+00
4.441161145586666414e+00,5.562477895439999820e+00,4.501511870172263841e+00,6.430640759779197246e+00
4.441023871371665876e+00,5.562500612643333398e+00,4.501143975276062470e+00,6.430701641884130737e+00
4.440886534826666399e+00,5.562523247786667291e+00,4.500775913335464118e+00,6.430762304068265323e+00
4.440749136041666212e+00,5.562545801250000643e+00,4.500407684591663404e+00,6.430822747349999702e+00
4.440611675106666212e+00,5.562568273413333486e+00,4.500039289285863831e+00,6.430882972747731685e+00
4.440474152111666406e+00,5.562590664656666739e+00,4.499670727659264458e+00,6.430942981279864412e+00
4.440336567146665914e+00,5.562612975360000434e+00,4.499301999953062570e+00,6.431002773964798358e+00
4.440198920301666519e+00,5.562635205903333713e+00,4.498933106408464333e+00,6.431062351820932221e+00
4.440061211666666452e+00,5.562657356666666608e+00,4.498564047266664367e+00,6.431121715866663813e+00
4.439923441331666609e+00,5.562679428030000039e+00,4.498194822768864398e+00,6.431180867120398048e+00
4.439785609386666110e+00,5.562701420373333150e+00,4.497825433156263486e+00,6.431239806600530073e+00
4.439647715921665849e+00,5.562723334076666859e+00,4.497455878670062468e+00,6.431298535325464805e+00
4.439509761026666723e+00,5.562745169520000310e+00,4.497086159551464846e+00,6.431357054313598276e+00
4.439371744791666075e+00,5.562766927083333535e+00,4.496716276041663463e+00,6.431415364583331851e+00
4.439233667306666575e+00,5.562788607146666564e+00,4.496346228381864485e+00,6.431473467153063339e+00
4.439095528661666457e+00,5.562810210090000318e+00,4.495976016813264309e+00,6.431531363041198546e+00
4.438957328946666614e+00,5.562831736293333940e+00,4.495605641577064659e+00,6.431589053266132616e+00
4.438819068251666167e+00,5.562853186136666572e+00,4.495235102914463710e+00,6.431646538846264249e+00
4.438680746666666010e+00,5.562874560000000024e+00,4.494864401066663184e+00,6.431703820799997473e+00
4.438542364281666153e+00,5.562895858263333437e+00,4.494493536274863921e+00,6.431760900145730986e+00
4.438403921186666601e+00,5.562917081306666844e+00,4.494122508780264980e+00,6.431817777901864375e+00
4.438265417471666474e+00,5.562938229510000276e+00,4.493751318824064533e+00,6.431874455086798115e+00
4.438126853226666668e+00,5.562959303253333765e+00,4.493379966647465196e+00,6.431930932718931793e+00
4.437988228541666302e+00,5.562980302916667341e+00,4.493008452491664251e+00,6.431987211816665884e+00
4.437849543506666272e+00,5.563001228880000149e+00,4.492636776597863424e+00,6.432043293398397310e+00
4.437710798211666585e+00,5.563022081523333995e+00,4.492264939207264440e+00,6.432099178482532764e+00
4.437571992746666361e+00,5.563042861226667135e+00,4.491892940561063696e+00,6.432154868087465616e+00
4.437433127201666494e+00,5.563063568370000489e+00,4.491520780900464693e+00,6.432210363231599004e+00
4.437294201666666105e+00,5.563084203333333200e+00,4.491148460466663828e+00,6.432265664933330740e+00
4.437155216231666088e+00,5.563104766496667075e+00,4.490775979500863713e+00,6.432320774211065739e+00
4.437016170986666452e+00,5.563125258240000370e+00,4.490403338244264297e+00,6.432375692083198260e+00
4.436877066021666316e+00,5.563145678943333117e+00,4.490030536938063754e+00,6.432430419568129665e+00
4.436737901426666575e+00,5.563166028986667122e+00,4.489657575823464697e+00,6.432484957684264870e+00
4.436598677291666348e+00,5.563186308750000642e+00,4.489284455141664409e+00,6.432539307449999022e+00
4.436459393706666532e+00,5.563206518613333706e+00,4.488911175133864617e+00,6.432593469883731707e+00
4.436320050761666245e+00,5.563226658956667237e+00,4.488537736041263493e+00,6.432647446003866065e+00
4.436180648546666383e+00,5.563246730160000375e+00,4.488164138105064538e+00,6.432701236828798130e+00
4.436041187151666065e+00,5.563266732603333153e+00,4.487790381566463260e+00,6.432754843376930154e+00
4.435901666666666188e+00,5.563286666666666491e+00,4.487416466666664050e+00,6.432808266666663499e+00
4.435762087181665869e+00,5.563306532730000420e+00,4.487042393646862415e+00,6.432861507716398641e+00
4.435622448786666006e+00,5.563326331173333195e+00,4.486668162748262745e+00,6.432914567544530726e+00
4.435482751571666604e+00,5.563346062376666623e+00,4.486293774212064989e+00,6.432967447169463782e+00
4.435342995626665896e+00,5.563365726719999849e+00,4.485919228279462878e+00,6.433020147609596506e+00
4.435203181041666554e+00,5.563385324583333791e+00,4.485544525191664356e+00,6.433072669883332040e+00
4.435063307906665919e+00,5.563404856346666705e+00,4.485169665189863153e+00,6.433125015009064640e+00
4.434923376311666665e+00,5.563424322390000398e+00,4.484794648515264548e+00,6.433177184005198335e+00
4.434783386346666134e+00,5.563443723093334015e+00,4.484419475409063160e+00,6.433229177890132711e+00
4.434643338101666110e+00,5.563463058836666697e+00,4.484044146112463380e+00,6.433280997682263802e+00
4.434503231666666601e+00,5.563482330000000253e+00,4.483668660866665157e+00,6.433332644399998301e+00
4.434363067131665836e+00,5.563501536963333827e+00,4.483293019912863109e+00,6.433384119061732243e+00
4.434222844586666490e+00,5.563520680106666561e+00,4.482917223492264291e+00,6.433435422685864324e+00
4.434082564121665904e+00,5.563539759810000263e+00,4.482541271846062436e+00,6.433486556290798575e+00
4.433942225826665862e+00,5.563558776453333188e+00,4.482165165215462821e+00,6.433537520894930140e+00
4.433801829791666371e+00,5.563577730416667144e+00,4.481788903841664506e+00,6.433588317516665711e+00
4.433661376106666552e+00,5.563596622080000387e+00,4.481412487965864777e+00,6.433638947174398659e+00
4.433520864861666411e+00,5.563615451823333835e+00,4.481035917829264470e+00,6.433689410886532123e+00
4.433380296146665955e+00,5.563634220026666632e+00,4.480659193673062646e+00,6.433739709671463913e+00
4.433239670051666081e+00,5.563652927070000587e+00,4.480282315738463694e+00,6.433789844547598946e+00
4.433098986666665908e+00,5.563671573333333953e+00,4.479905284266663124e+00,6.433839816533332367e+00
4.432958246081666331e+00,5.563690159196666762e+00,4.479528099498864435e+00,6.433889626647064652e+00
4.432817448386666470e+00,5.563708685039999935e+00,4.479150761676264025e+00,6.433939275907197164e+00
4.432676593671666332e+00,5.563727151243333502e+00,4.478773271040063619e+00,6.433988765332131265e+00
4.432535682026665924e+00,5.563745558186666607e+00,4.478395627831463166e+00,6.434038095940263879e+00
4.432394713541666142e+00,5.563763906250000169e+00,4.478017832291663503e+00,6.434087268749998145e+00
4.432253688306666106e+00,5.563782195813333331e+00,4.477639884661863690e+00,6.434136284779730985e+00
4.432112606411665823e+00,5.563800427256667014e+00,4.477261785183262788e+00,6.434185145047864651e+00
4.431971467946666188e+00,5.563818600960000360e+00,4.476883534097063411e+00,6.434233850572798730e+00
4.431830273001666320e+00,5.563836717303333401e+00,4.476505131644463731e+00,6.434282402372931031e+00
4.431689021666666228e+00,5.563854776666667057e+00,4.476126578066663697e+00,6.434330801466664695e+00
4.431547714031665919e+00,5.563872779430000470e+00,4.475747873604863258e+00,6.434379048872398421e+00
4.431406350186666288e+00,5.563890725973333673e+00,4.475369018500264140e+00,6.434427145608531795e+00
4.431264930221666454e+00,5.563908616676666696e+00,4.474990012994064514e+00,6.434475092693464404e+00
4.431123454226666425e+00,5.563926451920000460e+00,4.474610857327464331e+00,6.434522891145598500e+00
4.430981922291666208e+00,5.563944232083333219e+00,4.474231551741663537e+00,6.434570541983330116e+00
4.430840334506665812e+00,5.563961957546666781e+00,4.473852096477862972e+00,6.434618046225064170e+00
4.430698690961666131e+00,5.563979628690000290e+00,4.473472491777263471e+00,6.434665404889198470e+00
4.430556991746666284e+00,5.563997245893333776e+00,4.473092737881064096e+00,6.434712618994131716e+00
4.430415236951666280e+00,5.564014809536667272e+00,4.472712835030463907e+00,6.434759689558266160e+00
4.430273426666666126e+00,5.564032319999999920e+00,4.472332783466663741e+00,6.434806617599996947e+00
4.430131560981665828e+00,5.564049777663333529e+00,4.471952583430862660e+00,6.434853404137731658e+00
4.429989639986666283e+00,5.564067182906667242e+00,4.471572235164264164e+00,6.434900050189865439e+00
4.429847663771666610e+00,5.564084536110000201e+00,4.471191738908064650e+00,6.434946556774797877e+00
4.429705632426665929e+00,5.564101837653333327e+00,4.470811094903463179e+00,6.434992924910931222e+00
4.429563546041666022e+00,5.564119087916666651e+00,4.470430303391663251e+00,6.435039155616664175e+00
4.429421404706666010e+00,5.564136287280000204e+00,4.470049364613863041e+00,6.435085249910398097e+00
4.429279208511665900e+00,5.564153436123334018e+00,4.469668278811262496e+00,6.435131208810532577e+00
4.429136957546666586e+00,5.564170534826667236e+00,4.469287046225065119e+00,6.435177033335465424e+00
4.428994651901666302e+00,5.564187583769999890e+00,4.468905667096463752e+00,6.435222724503597114e+00
4.428852291666665941e+00,5.564204583333333787e+00,4.468524141666662786e+00,6.435268283333331674e+00
4.428709876931666400e+00,5.564221533896667182e+00,4.468142470176863945e+00,6.435313710843065138e+00
4.428567407786665910e+00,5.564238435840000108e+00,4.467760652868262738e+00,6.435359008051197982e+00
4.428424884321666255e+00,5.564255289543333483e+00,4.467378689982063555e+00,6.435404175976131569e+00
4.428282306626666553e+00,5.564272095386667338e+00,4.466996581759464569e+00,6.435449215636266374e+00
4.428139674791665925e+00,5.564288853749999930e+00,4.466614328441663062e+00,6.435494128049997542e+00
4.427996988906666154e+00,5.564305565013333954e+00,4.466231930269863426e+00,6.435538914235732655e+00
4.427854249061666359e+00,5.564322229556666777e+00,4.465849387485263833e+00,6.435583575211864193e+00
4.427711455346666547e+00,5.564338847760000206e+00,4.465466700329064231e+00,6.435628111996797962e+00
4.427568607851666727e+00,5.564355420003333386e+00,4.465083869042465459e+00,6.435672525608930883e+00
4.427425706666666017e+00,5.564371946666667235e+00,4.464700893866663023e+00,6.435716817066666096e+00
4.427282751881666201e+00,5.564388428130000008e+00,4.464317775042863978e+00,6.435760987388396970e+00
4.427139743586666398e+00,5.564404864773333514e+00,4.463934512812263833e+00,6.435805037592531086e+00
4.426996681871666617e+00,5.564421256976666896e+00,4.463551107416065200e+00,6.435848968697464478e+00
4.426853566826665975e+00,5.564437605120000185e+00,4.463167559095462700e+00,6.435892781721597622e+00
4.426710398541666258e+00,5.564453909583333413e+00,4.462783868091663386e+00,6.435936477683330992e+00
4.426567177106666584e+00,5.564470170746666611e+00,4.462400034645864544e+00,6.435980057601064175e+00
4.426423902611666072e+00,5.564486388989999810e+00,4.462016058999263457e+00,6.436023522493196758e+00
4.426280575146666507e+00,5.564502564693333930e+00,4.461631941393064515e+00,6.436066873378132769e+00
4.426137194801666119e+00,5.564518698236667227e+00,4.461247682068463227e+00,6.436110111274265577e+00
4.425993761666666693e+00,5.564534790000000619e+00,4.460863281266664870e+00,6.436153237199999211e+00
4.425850275831666458e+00,5.564550840363333251e+00,4.460478739228864065e+00,6.436196252173730592e+00
4.425706737386666312e+00,5.564566849706666929e+00,4.460094056196264312e+00,6.436239157213864637e+00
4.425563146421666261e+00,5.564582818409999909e+00,4.459709232410063784e+00,6.436281953338797379e+00
4.425419503026666312e+00,5.564598746853333999e+00,4.459324268111464207e+00,6.436324641566932847e+00
4.425275807291666474e+00,5.564614635416666566e+00,4.458939163541664641e+00,6.436367222916663522e+00
4.425132059306665866e+00,5.564630484480000305e+00,4.458553918941862371e+00,6.436409698406398761e+00
4.424988259161666271e+00,5.564646294423333472e+00,4.458168534553263562e+00,6.436452069054531044e+00
4.424844406946665920e+00,5.564662065626666987e+00,4.457783010617062835e+00,6.436494335879465289e+00
4.424700502751666598e+00,5.564677798469999992e+00,4.457397347374464580e+00,6.436536499899597530e+00
4.424556546666666534e+00,5.564693493333333407e+00,4.457011545066664304e+00,6.436578562133330905e+00
4.424412538781666626e+00,5.564709150596667264e+00,4.456625603934864621e+00,6.436620523599065891e+00
4.424268479186665992e+00,5.564724770639999818e+00,4.456239524220262815e+00,6.436662385315196744e+00
4.424124367971666416e+00,5.564740353843333764e+00,4.455853306164064165e+00,6.436704148300131934e+00
4.423980205226666129e+00,5.564755900586667359e+00,4.455466950007463289e+00,6.436745813572265718e+00
4.423835991041666027e+00,5.564771411250000632e+00,4.455080455991662802e+00,6.436787382149999459e+00
4.423691725506666117e+00,5.564786886213333617e+00,4.454693824357863541e+00,6.436828855051731857e+00
4.423547408711666407e+00,5.564802325856667231e+00,4.454307055347264566e+00,6.436870233295865162e+00
4.423403040746666015e+00,5.564817730560000619e+00,4.453920149201063161e+00,6.436911517900798962e+00
4.423258621701665838e+00,5.564833100703333812e+00,4.453533106160462829e+00,6.436952709884931956e+00
4.423114151666665883e+00,5.564848436666666842e+00,4.453145926466662630e+00,6.436993810266664617e+00
4.422969630731666157e+00,5.564863738830000628e+00,4.452758610360863401e+00,6.437034820064399199e+00
4.422825058986666669e+00,5.564879007573333425e+00,4.452371158084265090e+00,6.437075740296530846e+00
4.422680436521666536e+00,5.564894243276667041e+00,4.451983569878064984e+00,6.437116571981465363e+00
4.422535763426666655e+00,5.564909446320000619e+00,4.451595845983464805e+00,6.437157316137598784e+00
4.422391039791666145e+00,5.564924617083333303e+00,4.451207986641663616e+00,6.437197973783330696e+00
4.422246265706665902e+00,5.564939755946666899e+00,4.450819992093863142e+00,6.437238545937065126e+00
4.422101441261665933e+00,5.564954863290000553e+00,4.450431862581263331e+00,6.437279033617198998e+00
4.421956566546666245e+00,5.564969939493333406e+00,4.450043598345064133e+00,6.437319437842131009e+00
4.421811641651665958e+00,5.564984984936667267e+00,4.449655199626462831e+00,6.437359759630265188e+00
4.421666666666665968e+00,5.565000000000000391e+00,4.449266666666662928e+00,6.437399999999998457e+00
4.421521641696666727e+00,5.565014984808334120e+00,4.448877999747065104e+00,6.437440159286333063e+00
4.421376566906666916e+00,5.565029938466667048e+00,4.448489199309865860e+00,6.437480235090665026e+00
4.421231442476666551e+00,5.565044859824999968e+00,4.448100265837464207e+00,6.437520224330997465e+00
4.421086268586666534e+00,5.565059747733333673e+00,4.447711199812264482e+00,6.437560123925331723e+00
4.420941045416666881e+00,5.565074601041667179e+00,4.447322001716665696e+00,6.437599930791665592e+00
4.420795773146666718e+00,5.565089418600000393e+00,4.446932672033065082e+00,6.437639641847998639e+00
4.420650451956666949e+00,5.565104199258334106e+00,4.446543211243866089e+00,6.437679254012333097e+00
4.420505082026666699e+00,5.565118941866667335e+00,4.446153619831465065e+00,6.437718764202665866e+00
4.420359663536666872e+00,5.565133645274999985e+00,4.445763898278265458e+00,6.437758169336997405e+00
4.420214196666666595e+00,5.565148308333333738e+00,4.445374047066664502e+00,6.437797466333331720e+00
4.420068681596666771e+00,5.565162929891666721e+00,4.444984066679064760e+00,6.437836652109663937e+00
4.419923118506666526e+00,5.565177508800000616e+00,4.444593957597864353e+00,6.437875723583998955e+00
4.419777507576666764e+00,5.565192043908333552e+00,4.444203720305464955e+00,6.437914677674331898e+00
4.419631848986666611e+00,5.565206534066667210e+00,4.443813355284264688e+00,6.437953511298665887e+00
4.419486142916666971e+00,5.565220978125000606e+00,4.443422863016666113e+00,6.437992221374999602e+00
4.419340389546666970e+00,5.565235374933333645e+00,4.443032243985065577e+00,6.438030804821331721e+00
4.419194589056666622e+00,5.565249723341667121e+00,4.442641498671864753e+00,6.438069258555665364e+00
4.419048741626666832e+00,5.565264022200000049e+00,4.442250627559465315e+00,6.438107579495997435e+00
4.418902847436666725e+00,5.565278270358334112e+00,4.441859631130265385e+00,6.438145764560332829e+00
4.418756906666667206e+00,5.565292466666667437e+00,4.441468509866666636e+00,6.438183810666666673e+00
4.418610919496666511e+00,5.565306609975000818e+00,4.441077264251064527e+00,6.438221714732999423e+00
4.418464886106666434e+00,5.565320699133334159e+00,4.440685894765864283e+00,6.438259473677333311e+00
4.418318806676666988e+00,5.565334732991667366e+00,4.440294401893465803e+00,6.438297084417666127e+00
4.418172681386666412e+00,5.565348710400000343e+00,4.439902786116264544e+00,6.438334543871998328e+00
4.418026510416666497e+00,5.565362630208333883e+00,4.439511047916664843e+00,6.438371848958332144e+00
4.417880293946667258e+00,5.565376491266667003e+00,4.439119187777066600e+00,6.438408996594665368e+00
4.417734032156666935e+00,5.565390292425000496e+00,4.438727206179865270e+00,6.438445983698998454e+00
4.417587725226666429e+00,5.565404032533333378e+00,4.438335103607464305e+00,6.438482807189330970e+00
4.417441373336666643e+00,5.565417710441667332e+00,4.437942880542264490e+00,6.438519463983666036e+00
4.417294976666666706e+00,5.565431325000000484e+00,4.437550537466664835e+00,6.438555950999998778e+00
4.417148535396666631e+00,5.565444875058333629e+00,4.437158074863065238e+00,6.438592265156331429e+00
4.417002049706666433e+00,5.565458359466666671e+00,4.436765493213864708e+00,6.438628403370664444e+00
4.416855519776667016e+00,5.565471777075000404e+00,4.436372793001465809e+00,6.438664362560998278e+00
4.416708945786666618e+00,5.565485126733333843e+00,4.435979974708264884e+00,6.438700139645332499e+00
4.416562327916667030e+00,5.565498407291666894e+00,4.435587038816666272e+00,6.438735731541664897e+00
4.416415666346666491e+00,5.565511617600000349e+00,4.435193985809064543e+00,6.438771135167998594e+00
4.416268961256666792e+00,5.565524756508334114e+00,4.434800816167864923e+00,6.438806347442333156e+00
4.416122212826667059e+00,5.565537822866667206e+00,4.434407530375465534e+00,6.438841365282665485e+00
4.415975421236666421e+00,5.565550815525000417e+00,4.434014128914264496e+00,6.438876185606998703e+00
4.415828586666666666e+00,5.565563733333333651e+00,4.433620612266665262e+00,6.438910805333331488e+00
4.415681709296666924e+00,5.565576575141666815e+00,4.433226980915065951e+00,6.438945221379664297e+00
4.415534789306667207e+00,5.565589339800000701e+00,4.432833235341866462e+00,6.438979430663999359e+00
4.415387826876666644e+00,5.565602026158333437e+00,4.432439376029464917e+00,6.439013430104330915e+00
4.415240822186667025e+00,5.565614633066666705e+00,4.432045403460265653e+00,6.439047216618664748e+00
4.415093775416666588e+00,5.565627159375000410e+00,4.431651318116665017e+00,6.439080787124998650e+00
4.414946686746667126e+00,5.565639603933333568e+00,4.431257120481066458e+00,6.439114138541331300e+00
4.414799556356666876e+00,5.565651965591666972e+00,4.430862811035865434e+00,6.439147267785664930e+00
4.414652384426666742e+00,5.565664243200000527e+00,4.430468390263465395e+00,6.439180171775999106e+00
4.414505171136666739e+00,5.565676435608334138e+00,4.430073858646265350e+00,6.439212847430333397e+00
4.414357916666666881e+00,5.565688541666666822e+00,4.429679216666665198e+00,6.439245291666664706e+00
4.414210621196667184e+00,5.565700560225000260e+00,4.429284464807066612e+00,6.439277501402997927e+00
4.414063284906666773e+00,5.565712490133333468e+00,4.428889603549865051e+00,6.439309473557330854e+00
4.413915907976666553e+00,5.565724330241667239e+00,4.428494633377464851e+00,6.439341205047665717e+00
4.413768490586666537e+00,5.565736079400000591e+00,4.428099554772264135e+00,6.439372692791998531e+00
